"Name"	"File Extension"	"File Type"	"Is Deleted"	"Last Accessed"	"File Created"	"Last Modified"	"Size"	"Address"	"Hash Value"	"Known Status"	"Permissions"	"Full Path"
"ntuser.dat.LOG2"	".LOG2"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:35 IST"	"2009-07-14 01:38:14 IST"	"0"	"4307727"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/ntuser.dat.LOG2"
"ntuser.dat{5f844c99-9f70-11e3-ac53-806e6f6e6963}.TM.blf"	".blf"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:35 IST"	"2014-02-27 01:31:26 IST"	"65536"	"4307733"	"5d8b5dc44df1c155a304ee15709f23e7"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/ntuser.dat{5f844c99-9f70-11e3-ac53-806e6f6e6963}.TM.blf"
"ntuser.dat{5f844c99-9f70-11e3-ac53-806e6f6e6963}.TMContainer00000000000000000001.regtrans-ms"	".regtrans-ms"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:35 IST"	"2014-02-27 01:31:26 IST"	"524288"	"4307742"	"8d7cc57a75713206596a8780bcb77fd2"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/ntuser.dat{5f844c99-9f70-11e3-ac53-806e6f6e6963}.TMContainer00000000000000000001.regtrans-ms"
"ntuser.dat{5f844c99-9f70-11e3-ac53-806e6f6e6963}.TMContainer00000000000000000002.regtrans-ms"	".regtrans-ms"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:35 IST"	"2014-02-27 01:31:26 IST"	"524288"	"4307751"	"59071590099d21dd439896592338bf95"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/ntuser.dat{5f844c99-9f70-11e3-ac53-806e6f6e6963}.TMContainer00000000000000000002.regtrans-ms"
"wpdlog00.sqm"	".sqm"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:35 IST"	"2014-02-27 14:44:00 IST"	"284"	"4351877"	"b2090471fe0d69f70b0fcdb18582a06e"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Portable Devices/wpdlog00.sqm"
"wpdlog00.sqm-slack"	".sqm-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:35 IST"	"2014-02-27 14:44:00 IST"	"3812"	"4351877"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Portable Devices/wpdlog00.sqm-slack"
"desktop.ini"	".ini"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2009-07-14 00:54:20 IST"	"145"	"4352389"	"ba96961f5e22882527919e19daea510f"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/History/desktop.ini"
"desktop.ini-slack"	".ini-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2009-07-14 00:54:20 IST"	"3951"	"4352389"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/History/desktop.ini-slack"
"desktop.ini"	".ini"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2009-07-14 00:54:20 IST"	"145"	"4352645"	"ba96961f5e22882527919e19daea510f"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/History/History.IE5/desktop.ini"
"desktop.ini-slack"	".ini-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2009-07-14 00:54:20 IST"	"3951"	"4352645"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/History/History.IE5/desktop.ini-slack"
"index.dat"	".dat"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 14:22:50 IST"	"16384"	"4352646"	"d7a950fefd60dbaa01df2d85fefb3862"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/History/History.IE5/index.dat"
"desktop.ini"	".ini"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 01:36:42 IST"	"67"	"4353413"	"4a3deb274bb5f0212c2419d3d8d08612"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/desktop.ini"
"desktop.ini-slack"	".ini-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 01:36:42 IST"	"4029"	"4353413"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/desktop.ini-slack"
"desktop.ini"	".ini"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 01:36:42 IST"	"67"	"4353669"	"4a3deb274bb5f0212c2419d3d8d08612"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/desktop.ini"
"desktop.ini-slack"	".ini-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 01:36:42 IST"	"4029"	"4353669"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/desktop.ini-slack"
"index.dat"	".dat"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 14:22:50 IST"	"32768"	"4353670"	"267b39f94e586c368162ee1fcf5af980"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/index.dat"
"desktop.ini"	".ini"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 01:36:42 IST"	"67"	"4354949"	"4a3deb274bb5f0212c2419d3d8d08612"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/12F2D249/desktop.ini"
"desktop.ini-slack"	".ini-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 01:36:42 IST"	"4029"	"4354949"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/12F2D249/desktop.ini-slack"
"desktop.ini"	".ini"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 01:36:42 IST"	"67"	"4355205"	"4a3deb274bb5f0212c2419d3d8d08612"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/7TB6R6AL/desktop.ini"
"desktop.ini-slack"	".ini-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 01:36:42 IST"	"4029"	"4355205"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/7TB6R6AL/desktop.ini-slack"
"desktop.ini"	".ini"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 01:36:42 IST"	"67"	"4355461"	"4a3deb274bb5f0212c2419d3d8d08612"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/I7NEIVMC/desktop.ini"
"desktop.ini-slack"	".ini-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 01:36:42 IST"	"4029"	"4355461"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/I7NEIVMC/desktop.ini-slack"
"desktop.ini"	".ini"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 01:36:42 IST"	"67"	"4355717"	"4a3deb274bb5f0212c2419d3d8d08612"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/JS3I807P/desktop.ini"
"desktop.ini-slack"	".ini-slack"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 01:36:42 IST"	"4029"	"4355717"	"null"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/JS3I807P/desktop.ini-slack"
"IDR_XML_DEFAULT_TRANSFORM[1]"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 02:19:02 IST"	"17163"	"4355721"	"7b9a05d16be2420d5588e8e7e589d467"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/JS3I807P/IDR_XML_DEFAULT_TRANSFORM[1]"
"IDR_XML_DEFAULT_TRANSFORM[1]-slack"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 02:19:02 IST"	"3317"	"4355721"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/JS3I807P/IDR_XML_DEFAULT_TRANSFORM[1]-slack"
"7B2238AACCEDC3F1FFE8E7EB5F575EC9"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2009-07-14 00:58:00 IST"	"552"	"4357000"	"54c607c1e6054e2e3cbf76a344fb3c32"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/LocalLow/Microsoft/CryptnetUrlCache/Content/7B2238AACCEDC3F1FFE8E7EB5F575EC9"
"7B2238AACCEDC3F1FFE8E7EB5F575EC9-slack"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2009-07-14 00:58:00 IST"	"3544"	"4357000"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/LocalLow/Microsoft/CryptnetUrlCache/Content/7B2238AACCEDC3F1FFE8E7EB5F575EC9-slack"
"94308059B57B3142E455B38A6EB92015"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2009-07-14 00:58:00 IST"	"0"	"4357004"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/LocalLow/Microsoft/CryptnetUrlCache/Content/94308059B57B3142E455B38A6EB92015"
"7B2238AACCEDC3F1FFE8E7EB5F575EC9"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2009-07-14 00:58:00 IST"	"256"	"4357256"	"87c772ab1e4898475d309aeb4c99ac40"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/LocalLow/Microsoft/CryptnetUrlCache/MetaData/7B2238AACCEDC3F1FFE8E7EB5F575EC9"
"7B2238AACCEDC3F1FFE8E7EB5F575EC9-slack"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2009-07-14 00:58:00 IST"	"3840"	"4357256"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/LocalLow/Microsoft/CryptnetUrlCache/MetaData/7B2238AACCEDC3F1FFE8E7EB5F575EC9-slack"
"94308059B57B3142E455B38A6EB92015"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2009-07-14 00:58:00 IST"	"304"	"4357260"	"6ae44eae123cc98f5a5c9803cda5d16c"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/LocalLow/Microsoft/CryptnetUrlCache/MetaData/94308059B57B3142E455B38A6EB92015"
"94308059B57B3142E455B38A6EB92015-slack"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2009-07-14 00:58:00 IST"	"3792"	"4357260"	"null"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/LocalLow/Microsoft/CryptnetUrlCache/MetaData/94308059B57B3142E455B38A6EB92015-slack"
"index.dat"	".dat"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:36 IST"	"2014-02-27 14:22:50 IST"	"16384"	"4358661"	"d7a950fefd60dbaa01df2d85fefb3862"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Roaming/Microsoft/Windows/Cookies/index.dat"
"index.dat"	".dat"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:37 IST"	"2009-07-14 01:12:52 IST"	"245760"	"4359301"	"834b49c6ecd03110e916679e0bd19039"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/systemprofile/AppData/Roaming/Microsoft/Windows/IETldCache/index.dat"
"$I30"	""	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:37 IST"	"2014-02-27 01:34:28 IST"	"4096"	"4367109"	"871078f03491b2f11f88a3781766af09"	"unknown"	"rrwxrwxrwx"	"/img_drive9.E01/Windows/system32/config/TxR/$I30"
"{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.0.regtrans-ms"	".regtrans-ms"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:37 IST"	"2014-02-27 14:58:52 IST"	"5242880"	"4367115"	"c3f5d8337742301a60f84652227fb42e"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/TxR/{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.0.regtrans-ms"
"{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.1.regtrans-ms"	".regtrans-ms"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:39 IST"	"2014-02-27 01:35:22 IST"	"5242880"	"4367121"	"5f363e0e58a95f06cbe9bbc662c5dfb6"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/TxR/{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.1.regtrans-ms"
"{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.2.regtrans-ms"	".regtrans-ms"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:41 IST"	"2014-02-27 01:35:22 IST"	"5242880"	"4367127"	"5f363e0e58a95f06cbe9bbc662c5dfb6"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/TxR/{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.2.regtrans-ms"
"{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.blf"	".blf"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:43 IST"	"2014-02-27 14:58:52 IST"	"65536"	"4367132"	"8e041ea4092f75aab94a66845659a633"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/TxR/{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.blf"
"{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TM.blf"	".blf"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:43 IST"	"2014-02-27 14:58:50 IST"	"65536"	"4367137"	"7938c9d464e5bff19f75eacaf97421c1"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/TxR/{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TM.blf"
"{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000001.regtrans-ms"	".regtrans-ms"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:43 IST"	"2014-02-27 14:58:50 IST"	"524288"	"4367145"	"423a1c46a378d34dff653559816bc24a"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/TxR/{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000001.regtrans-ms"
"{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000002.regtrans-ms"	".regtrans-ms"	"r"	""	"2015-10-10 00:00:00 IST"	"2015-10-10 23:07:43 IST"	"2014-02-27 01:35:22 IST"	"524288"	"4367153"	"59071590099d21dd439896592338bf95"	"unknown"	"rr-xr-xr-x"	"/img_drive9.E01/Windows/system32/config/TxR/{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000002.regtrans-ms"
"$OrphanFiles"	""	"v"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"v---------"	"/img_drive9.E01/$OrphanFiles"
"thumbnail.jpeg"	".jpeg"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"32696"	"0"	"0705c679fd25d404368e62cf0535631b"	"unknown"	"r---------"	"/img_drive9.E01/Users/Admin/Desktop/File.docx/thumbnail.jpeg"
"thumbnail.jpeg"	".jpeg"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"160384"	"0"	"55cb0746745e55b8c8939d4795eae22d"	"unknown"	"r---------"	"/img_drive9.E01/Users/Admin/Desktop/File-Hashing-9.bmp/thumbnail.jpeg"
"thumbnail.jpeg"	".jpeg"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"28356"	"0"	"5690cc3ef7c81557acca78b5c0808b42"	"unknown"	"r---------"	"/img_drive9.E01/Users/Admin/Desktop/Forecasts.xlsx/thumbnail.jpeg"
"thumbnail.jpeg"	".jpeg"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"143484"	"0"	"050b389014d3ecef978c96c3184f4249"	"unknown"	"r---------"	"/img_drive9.E01/Users/Admin/Downloads/Untitled-1.docx/thumbnail.jpeg"
"thumbnail.jpeg"	".jpeg"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"160472"	"0"	"2021ce44e4e59df4df581d80d0a74abe"	"unknown"	"r---------"	"/img_drive9.E01/Users/Admin/Downloads/Untitled-2.docx/thumbnail.jpeg"
"thumbnail.jpeg"	".jpeg"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"18756"	"0"	"640fc324c4517eaf513922308d67e528"	"unknown"	"r---------"	"/img_drive9.E01/Users/Admin/Downloads/Workbook1.xlsx/thumbnail.jpeg"
"thumbnail.jpeg"	".jpeg"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"160412"	"0"	"41c3895e42ac5eb5ee070f5169a9d65d"	"unknown"	"r---------"	"/img_drive9.E01/Users/mnorton/Desktop/Proposal.docx/thumbnail.jpeg"
"thumbnail.jpeg"	".jpeg"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"86116"	"0"	"2169f9f4f66cfc29187723b62227cc37"	"unknown"	"r---------"	"/img_drive9.E01/Users/mnorton/My Documents/Notes.docx/thumbnail.jpeg"
"thumbnail.jpeg"	".jpeg"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"36068"	"0"	"95a60c4d774afe6ed9d5ab810bc4f532"	"unknown"	"r---------"	"/img_drive9.E01/Users/mnorton/My Documents/Passwords.docx/thumbnail.jpeg"
"thumbnail.jpeg"	".jpeg"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"23580"	"0"	"ed5369e13663e452fd357aa702614276"	"unknown"	"r---------"	"/img_drive9.E01/Users/mnorton/My Documents/Projections.xlsx/thumbnail.jpeg"

